BFS_NR_GEMEINDE;GEMEINDE_NAME;BEZIRK_NR;BEZIRK_NAME;JAHR;STAATSANGEHOERIGKEIT_CODE;STAATSANGEHOERIGKEIT_BEZEICHNUNG;ANZAHL_PERSONEN
4566;Frauenfeld;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);2232; 
4571;Gachnang;2012;Bezirk Frauenfeld;2017;8207;Deutschland;182; 
4571;Gachnang;2012;Bezirk Frauenfeld;2017;8218;Italien;140; 
4571;Gachnang;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;24; 
4571;Gachnang;2012;Bezirk Frauenfeld;2017;8231;Portugal;46; 
4571;Gachnang;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);245; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;24; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2017;8218;Italien;5; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;8; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2017;8231;Portugal;1; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);39; 
4591;Matzingen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;111; 
4591;Matzingen;2012;Bezirk Frauenfeld;2017;8218;Italien;123; 
4591;Matzingen;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;44; 
4591;Matzingen;2012;Bezirk Frauenfeld;2017;8231;Portugal;108; 
4591;Matzingen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);332; 
4601;Neunforn;2012;Bezirk Frauenfeld;2017;8207;Deutschland;36; 
4601;Neunforn;2012;Bezirk Frauenfeld;2017;8218;Italien;3; 
4601;Neunforn;2012;Bezirk Frauenfeld;2017;8231;Portugal;1; 
4601;Neunforn;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);25; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2017;8207;Deutschland;46; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2017;8218;Italien;3; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2017;8231;Portugal;17; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);41; 
4611;Thundorf;2012;Bezirk Frauenfeld;2017;8207;Deutschland;48; 
4611;Thundorf;2012;Bezirk Frauenfeld;2017;8218;Italien;7; 
4611;Thundorf;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;5; 
4611;Thundorf;2012;Bezirk Frauenfeld;2017;8231;Portugal;6; 
4611;Thundorf;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);47; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2017;8207;Deutschland;41; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2017;8218;Italien;3; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;8; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2017;8231;Portugal;2; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);32; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;57; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2017;8218;Italien;10; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2017;8231;Portugal;14; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);51; 
4641;Altnau;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;288; 
4641;Altnau;2013;Bezirk Kreuzlingen;2017;8218;Italien;58; 
4641;Altnau;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;12; 
4641;Altnau;2013;Bezirk Kreuzlingen;2017;8231;Portugal;8; 
4641;Altnau;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);97; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;533; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2017;8218;Italien;43; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;10; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;2; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);102; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;712; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2017;8218;Italien;75; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;25; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;36; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);151; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;127; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2017;8218;Italien;7; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2017;8231;Portugal;4; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);8; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;207; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2017;8218;Italien;15; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;20; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;2; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);74; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;256; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2017;8218;Italien;54; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;7; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2017;8231;Portugal;7; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);132; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;6206; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2017;8218;Italien;1347; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;1073; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;260; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);3040; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;159; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2017;8218;Italien;14; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;2; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2017;8231;Portugal;5; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);40; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;264; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2017;8218;Italien;69; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;14; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2017;8231;Portugal;4; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);84; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;751; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2017;8218;Italien;80; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;41; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;14; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);427; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;1120; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2017;8218;Italien;178; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;98; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;41; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);238; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;112; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2017;8218;Italien;19; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;3; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2017;8231;Portugal;4; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);36; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2017;8207;Deutschland;95; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2017;8218;Italien;44; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2017;8255;Mazedonien;39; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2017;8231;Portugal;25; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);204; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2017;8207;Deutschland;54; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2017;8218;Italien;62; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2017;8255;Mazedonien;28; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2017;8231;Portugal;14; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);117; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2017;8207;Deutschland;118; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2017;8218;Italien;42; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2017;8255;Mazedonien;36; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2017;8231;Portugal;10; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);104; 
4723;Braunau;2014;Bezirk Münchwilen;2017;8207;Deutschland;27; 
4723;Braunau;2014;Bezirk Münchwilen;2017;8218;Italien;6; 
4723;Braunau;2014;Bezirk Münchwilen;2017;8255;Mazedonien;1; 
4723;Braunau;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);32; 
4724;Eschlikon;2014;Bezirk Münchwilen;2017;8207;Deutschland;169; 
4724;Eschlikon;2014;Bezirk Münchwilen;2017;8218;Italien;104; 
4724;Eschlikon;2014;Bezirk Münchwilen;2017;8255;Mazedonien;30; 
4724;Eschlikon;2014;Bezirk Münchwilen;2017;8231;Portugal;27; 
4724;Eschlikon;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);274; 
4726;Fischingen;2014;Bezirk Münchwilen;2017;8207;Deutschland;89; 
4726;Fischingen;2014;Bezirk Münchwilen;2017;8218;Italien;15; 
4726;Fischingen;2014;Bezirk Münchwilen;2017;8255;Mazedonien;11; 
4726;Fischingen;2014;Bezirk Münchwilen;2017;8231;Portugal;3; 
4726;Fischingen;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);105; 
4741;Lommis;2014;Bezirk Münchwilen;2017;8207;Deutschland;46; 
4741;Lommis;2014;Bezirk Münchwilen;2017;8218;Italien;21; 
4741;Lommis;2014;Bezirk Münchwilen;2017;8231;Portugal;22; 
4741;Lommis;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);56; 
4746;Münchwilen;2014;Bezirk Münchwilen;2017;8207;Deutschland;206; 
4746;Münchwilen;2014;Bezirk Münchwilen;2017;8218;Italien;409; 
4746;Münchwilen;2014;Bezirk Münchwilen;2017;8255;Mazedonien;83; 
4746;Münchwilen;2014;Bezirk Münchwilen;2017;8231;Portugal;38; 
4746;Münchwilen;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);461; 
4751;Rickenbach;2014;Bezirk Münchwilen;2017;8207;Deutschland;119; 
4751;Rickenbach;2014;Bezirk Münchwilen;2017;8218;Italien;174; 
4751;Rickenbach;2014;Bezirk Münchwilen;2017;8255;Mazedonien;220; 
4751;Rickenbach;2014;Bezirk Münchwilen;2017;8231;Portugal;43; 
4751;Rickenbach;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);463; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2017;8207;Deutschland;35; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2017;8218;Italien;1; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);36; 
4761;Sirnach;2014;Bezirk Münchwilen;2017;8207;Deutschland;274; 
4761;Sirnach;2014;Bezirk Münchwilen;2017;8218;Italien;399; 
4761;Sirnach;2014;Bezirk Münchwilen;2017;8255;Mazedonien;280; 
4761;Sirnach;2014;Bezirk Münchwilen;2017;8231;Portugal;93; 
4761;Sirnach;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);783; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2017;8207;Deutschland;51; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2017;8218;Italien;52; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2017;8255;Mazedonien;21; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2017;8231;Portugal;6; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);125; 
4781;Wängi;2014;Bezirk Münchwilen;2017;8207;Deutschland;157; 
4781;Wängi;2014;Bezirk Münchwilen;2017;8218;Italien;143; 
4781;Wängi;2014;Bezirk Münchwilen;2017;8255;Mazedonien;79; 
4781;Wängi;2014;Bezirk Münchwilen;2017;8231;Portugal;28; 
4781;Wängi;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);291; 
4786;Wilen;2014;Bezirk Münchwilen;2017;8207;Deutschland;73; 
4786;Wilen;2014;Bezirk Münchwilen;2017;8218;Italien;119; 
4786;Wilen;2014;Bezirk Münchwilen;2017;8255;Mazedonien;21; 
4786;Wilen;2014;Bezirk Münchwilen;2017;8231;Portugal;6; 
4786;Wilen;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);94; 
4791;Wuppenau;2015;Bezirk Weinfelden;2017;8207;Deutschland;29; 
4791;Wuppenau;2015;Bezirk Weinfelden;2017;8218;Italien;22; 
4791;Wuppenau;2015;Bezirk Weinfelden;2017;8231;Portugal;1; 
4791;Wuppenau;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);16; 
4801;Berlingen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;145; 
4801;Berlingen;2012;Bezirk Frauenfeld;2017;8218;Italien;21; 
4801;Berlingen;2012;Bezirk Frauenfeld;2017;8231;Portugal;6; 
4801;Berlingen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);50; 
4806;Eschenz;2012;Bezirk Frauenfeld;2017;8207;Deutschland;154; 
4806;Eschenz;2012;Bezirk Frauenfeld;2017;8218;Italien;33; 
4806;Eschenz;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;16; 
4806;Eschenz;2012;Bezirk Frauenfeld;2017;8231;Portugal;27; 
4806;Eschenz;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);89; 
4811;Herdern;2012;Bezirk Frauenfeld;2017;8207;Deutschland;38; 
4811;Herdern;2012;Bezirk Frauenfeld;2017;8218;Italien;5; 
4811;Herdern;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;8; 
4811;Herdern;2012;Bezirk Frauenfeld;2017;8231;Portugal;9; 
4811;Herdern;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);38; 
4816;Homburg;2012;Bezirk Frauenfeld;2017;8207;Deutschland;67; 
4816;Homburg;2012;Bezirk Frauenfeld;2017;8218;Italien;11; 
4816;Homburg;2012;Bezirk Frauenfeld;2017;8231;Portugal;8; 
4816;Homburg;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);33; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;87; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2017;8218;Italien;10; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2017;8231;Portugal;20; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);54; 
4826;Mammern;2012;Bezirk Frauenfeld;2017;8207;Deutschland;62; 
4826;Mammern;2012;Bezirk Frauenfeld;2017;8218;Italien;8; 
4826;Mammern;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;1; 
4826;Mammern;2012;Bezirk Frauenfeld;2017;8231;Portugal;52; 
4826;Mammern;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);40; 
4831;Müllheim;2012;Bezirk Frauenfeld;2017;8207;Deutschland;137; 
4831;Müllheim;2012;Bezirk Frauenfeld;2017;8218;Italien;75; 
4831;Müllheim;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;45; 
4831;Müllheim;2012;Bezirk Frauenfeld;2017;8231;Portugal;19; 
4831;Müllheim;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);204; 
4841;Pfyn;2012;Bezirk Frauenfeld;2017;8207;Deutschland;75; 
4841;Pfyn;2012;Bezirk Frauenfeld;2017;8218;Italien;39; 
4841;Pfyn;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;10; 
4841;Pfyn;2012;Bezirk Frauenfeld;2017;8231;Portugal;40; 
4841;Pfyn;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);130; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;20; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2017;8218;Italien;1; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2017;8231;Portugal;1; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);17; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2017;8207;Deutschland;280; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2017;8218;Italien;7; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2017;8255;Mazedonien;2; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2017;8231;Portugal;5; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);56; 
4864;Steckborn;2012;Bezirk Frauenfeld;2017;8207;Deutschland;448; 
4864;Steckborn;2012;Bezirk Frauenfeld;2017;8218;Italien;168; 
4864;Steckborn;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;63; 
4864;Steckborn;2012;Bezirk Frauenfeld;2017;8231;Portugal;40; 
4864;Steckborn;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);267; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;136; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2017;8218;Italien;13; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;42; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2017;8231;Portugal;16; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);111; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2017;8207;Deutschland;60; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2017;8255;Mazedonien;1; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2017;8231;Portugal;1; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);60; 
4891;Berg;2015;Bezirk Weinfelden;2017;8207;Deutschland;219; 
4891;Berg;2015;Bezirk Weinfelden;2017;8218;Italien;29; 
4891;Berg;2015;Bezirk Weinfelden;2017;8255;Mazedonien;21; 
4891;Berg;2015;Bezirk Weinfelden;2017;8231;Portugal;10; 
4891;Berg;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);194; 
4901;Birwinken;2015;Bezirk Weinfelden;2017;8207;Deutschland;71; 
4901;Birwinken;2015;Bezirk Weinfelden;2017;8218;Italien;17; 
4901;Birwinken;2015;Bezirk Weinfelden;2017;8255;Mazedonien;26; 
4901;Birwinken;2015;Bezirk Weinfelden;2017;8231;Portugal;1; 
4901;Birwinken;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);31; 
4911;Bürglen;2015;Bezirk Weinfelden;2017;8207;Deutschland;199; 
4911;Bürglen;2015;Bezirk Weinfelden;2017;8218;Italien;96; 
4911;Bürglen;2015;Bezirk Weinfelden;2017;8255;Mazedonien;217; 
4911;Bürglen;2015;Bezirk Weinfelden;2017;8231;Portugal;53; 
4911;Bürglen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);523; 
4921;Bussnang;2015;Bezirk Weinfelden;2017;8207;Deutschland;141; 
4921;Bussnang;2015;Bezirk Weinfelden;2017;8218;Italien;21; 
4921;Bussnang;2015;Bezirk Weinfelden;2017;8255;Mazedonien;10; 
4921;Bussnang;2015;Bezirk Weinfelden;2017;8231;Portugal;16; 
4921;Bussnang;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);139; 
4941;Märstetten;2015;Bezirk Weinfelden;2017;8207;Deutschland;168; 
4941;Märstetten;2015;Bezirk Weinfelden;2017;8218;Italien;34; 
4941;Märstetten;2015;Bezirk Weinfelden;2017;8255;Mazedonien;54; 
4941;Märstetten;2015;Bezirk Weinfelden;2017;8231;Portugal;21; 
4941;Märstetten;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);108; 
4946;Weinfelden;2015;Bezirk Weinfelden;2017;8207;Deutschland;467; 
4946;Weinfelden;2015;Bezirk Weinfelden;2017;8218;Italien;434; 
4946;Weinfelden;2015;Bezirk Weinfelden;2017;8255;Mazedonien;290; 
4946;Weinfelden;2015;Bezirk Weinfelden;2017;8231;Portugal;190; 
4946;Weinfelden;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);1143; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2017;8207;Deutschland;132; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2017;8218;Italien;47; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2017;8255;Mazedonien;23; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2017;8231;Portugal;67; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);115; 
4401;Arbon;2011;Bezirk Arbon;2016;8207;Deutschland;974; 
4401;Arbon;2011;Bezirk Arbon;2016;8218;Italien;688; 
4401;Arbon;2011;Bezirk Arbon;2016;8255;Mazedonien;361; 
4401;Arbon;2011;Bezirk Arbon;2016;8231;Portugal;195; 
4401;Arbon;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);2294; 
4406;Dozwil;2011;Bezirk Arbon;2016;8207;Deutschland;38; 
4406;Dozwil;2011;Bezirk Arbon;2016;8218;Italien;6; 
4406;Dozwil;2011;Bezirk Arbon;2016;8231;Portugal;24; 
4406;Dozwil;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);35; 
4411;Egnach;2011;Bezirk Arbon;2016;8207;Deutschland;214; 
4411;Egnach;2011;Bezirk Arbon;2016;8218;Italien;109; 
4411;Egnach;2011;Bezirk Arbon;2016;8255;Mazedonien;25; 
4411;Egnach;2011;Bezirk Arbon;2016;8231;Portugal;40; 
4411;Egnach;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);245; 
4416;Hefenhofen;2011;Bezirk Arbon;2016;8207;Deutschland;69; 
4416;Hefenhofen;2011;Bezirk Arbon;2016;8218;Italien;33; 
4416;Hefenhofen;2011;Bezirk Arbon;2016;8255;Mazedonien;11; 
4416;Hefenhofen;2011;Bezirk Arbon;2016;8231;Portugal;13; 
4416;Hefenhofen;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);48; 
4421;Horn;2011;Bezirk Arbon;2016;8207;Deutschland;159; 
4421;Horn;2011;Bezirk Arbon;2016;8218;Italien;92; 
4421;Horn;2011;Bezirk Arbon;2016;8255;Mazedonien;6; 
4421;Horn;2011;Bezirk Arbon;2016;8231;Portugal;55; 
4421;Horn;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);118; 
4426;Kesswil;2011;Bezirk Arbon;2016;8207;Deutschland;76; 
4426;Kesswil;2011;Bezirk Arbon;2016;8218;Italien;20; 
4426;Kesswil;2011;Bezirk Arbon;2016;8255;Mazedonien;12; 
4426;Kesswil;2011;Bezirk Arbon;2016;8231;Portugal;21; 
4426;Kesswil;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);53; 
4431;Roggwil;2011;Bezirk Arbon;2016;8207;Deutschland;164; 
4431;Roggwil;2011;Bezirk Arbon;2016;8218;Italien;59; 
4431;Roggwil;2011;Bezirk Arbon;2016;8255;Mazedonien;1; 
4431;Roggwil;2011;Bezirk Arbon;2016;8231;Portugal;11; 
4431;Roggwil;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);114; 
4436;Romanshorn;2011;Bezirk Arbon;2016;8207;Deutschland;663; 
4436;Romanshorn;2011;Bezirk Arbon;2016;8218;Italien;338; 
4436;Romanshorn;2011;Bezirk Arbon;2016;8255;Mazedonien;639; 
4436;Romanshorn;2011;Bezirk Arbon;2016;8231;Portugal;285; 
4436;Romanshorn;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);1399; 
4441;Salmsach;2011;Bezirk Arbon;2016;8207;Deutschland;67; 
